CITY,REGION,STATE,ZIP-CODE,SEGMENT,SHIPMENT-MODE,ITEMS,SUB-ITEMS,QUANTITY,DISCOUNT,SALES,PROFIT
Jonesboro,South,AR,72401,Consumer,Standard Class,Furniture,Bookcases,10,0.1,639.22,173.5068
New York City,East,NY,10035,Corporate,Standard Class,Office Supplies,Labels,3,0.1,21.1,10.9614
New York City,East,NY,10035,Corporate,Standard Class,Office Supplies,Supplies,4,0.1,11.35,4.3104
New York City,East,NY,10035,Corporate,Standard Class,Office Supplies,Binders,4,0.3,14.752,5.6898
Akron,East,OH,44312,Consumer,First Class,Office Supplies,Storage,3,0.3,221.424,-54.2306
Florence,South,KY,41042,Consumer,Standard Class,Technology,Machines,8,0.1,3080.4,1417.8254
Florence,South,KY,41042,Consumer,Standard Class,Technology,Accessories,5,0.1,80.36,19.4162
Florence,South,KY,41042,Consumer,Standard Class,Technology,Phones,4,0.1,588.37,171.5367
Minneapolis,Central,MN,55407,Consumer,Standard Class,Office Supplies,Paper,6,0.1,32.8,16.5774
Minneapolis,Central,MN,55407,Consumer,Standard Class,Office Supplies,Storage,6,0.1,405.3,17.2214
Minneapolis,Central,MN,55407,Consumer,Standard Class,Office Supplies,Binders,6,0.1,9450.35,4631.5009
Minneapolis,Central,MN,55407,Consumer,Standard Class,Office Supplies,Binders,3,0.1,13.34,7.4954
Houston,Central,TX,77095,Consumer,Standard Class,Office Supplies,Appliances,2,0.9,2.664,-4.1818
Houston,Central,TX,77095,Consumer,Standard Class,Office Supplies,Appliances,2,0.9,0.844,-0.0846
Houston,Central,TX,77095,Consumer,Standard Class,Office Supplies,Paper,9,0.3,146.576,48.5326
Fremont,Central,NE,68025,Home Office,Same Day,Furniture,Furnishings,3,0.1,16.32,8.0302
San Diego,West,CA,92105,Consumer,Standard Class,Technology,Phones,6,0.3,160.36,19.0209
San Diego,West,CA,92105,Consumer,Standard Class,Office Supplies,Binders,3,0.3,14.16,5.6694
Houston,Central,TX,77041,Consumer,Standard Class,Office Supplies,Binders,3,0.9,4.712,-5.8738
New York City,East,NY,10011,Consumer,Same Day,Office Supplies,Storage,3,0.1,14.36,1.3046
New York City,East,NY,10011,Consumer,Same Day,Furniture,Tables,4,0.5,27.814,-13.1385
Detroit,Central,MI,48227,Corporate,Standard Class,Technology,Phones,3,0.1,74.38,21
Detroit,Central,MI,48227,Corporate,Standard Class,Furniture,Bookcases,2,0.1,161.38,21.9528
Detroit,Central,MI,48227,Corporate,Standard Class,Office Supplies,Paper,4,0.1,17.74,9.522
Detroit,Central,MI,48227,Corporate,Standard Class,Office Supplies,Art,2,0.1,3.68,1.9766
Houston,Central,TX,77095,Corporate,Standard Class,Office Supplies,Labels,4,0.3,9.256,4.0143
Houston,Central,TX,77095,Corporate,Standard Class,Technology,Phones,4,0.3,158.776,14.8833
Seattle,West,WA,98105,Consumer,First Class,Office Supplies,Binders,6,0.3,1220.36,382.2629
Los Angeles,West,CA,90036,Consumer,Standard Class,Office Supplies,Binders,3,0.3,3.568,2.0154
Los Angeles,West,CA,90036,Consumer,Standard Class,Office Supplies,Paper,4,0.1,19.84,10.3566
Los Angeles,West,CA,90036,Consumer,Standard Class,Office Supplies,Storage,8,0.1,455.26,55.6086
Los Angeles,West,CA,90036,Consumer,Standard Class,Office Supplies,Binders,9,0.3,91.792,30.7278
Philadelphia,East,PA,19120,Consumer,Standard Class,Technology,Accessories,5,0.3,19.44,-0.4026
Seattle,West,WA,98103,Consumer,Same Day,Office Supplies,Paper,7,0.1,37.84,17.8734
Seattle,West,WA,98103,Consumer,Same Day,Office Supplies,Labels,4,0.1,37.99,18.6927
Seattle,West,WA,98103,Consumer,Same Day,Office Supplies,Binders,3,0.3,26.432,10.462
Watertown,East,NY,13601,Corporate,Standard Class,Office Supplies,Appliances,4,0.1,36.31,10.7211
Jacksonville,South,FL,32216,Consumer,Second Class,Furniture,Furnishings,4,0.3,91.432,-1.2504
Arlington,South,VA,22204,Consumer,First Class,Office Supplies,Art,7,0.1,55.06,19.0632
Charlotte,South,NC,28205,Consumer,Standard Class,Office Supplies,Storage,7,0.3,67.744,8.6016
Charlotte,South,NC,28205,Consumer,Standard Class,Technology,Machines,4,0.6,2625.385,-943.9692
Seattle,West,WA,98103,Consumer,Standard Class,Office Supplies,Appliances,5,0.1,73.68,22.2766
Chicago,Central,IL,60623,Corporate,Standard Class,Office Supplies,Binders,6,0.9,14.88,-22.8666
Hollywood,South,FL,33021,Consumer,Standard Class,Office Supplies,Paper,4,0.3,12.352,5.0592
Hollywood,South,FL,33021,Consumer,Standard Class,Office Supplies,Paper,4,0.3,15.952,6.663
Chesapeake,South,VA,23320,Consumer,Standard Class,Office Supplies,Fasteners,10,0.1,45.4,22.6254
Chesapeake,South,VA,23320,Consumer,Standard Class,Technology,Machines,4,0.1,210.37,91.3125
Los Angeles,West,CA,90036,Home Office,Standard Class,Office Supplies,Binders,6,0.3,112.52,43.0704
Los Angeles,West,CA,90036,Home Office,Standard Class,Office Supplies,Storage,8,0.1,1575.54,205.7936
Alexandria,South,VA,22304,Consumer,Standard Class,Office Supplies,Fasteners,8,0.1,25.46,13.5554
Deer Park,Central,TX,77536,Corporate,First Class,Office Supplies,Binders,7,0.9,7.324,-9.3606
Philadelphia,East,PA,19120,Consumer,First Class,Office Supplies,Storage,4,0.3,37.792,3.3624
Philadelphia,East,PA,19120,Consumer,First Class,Furniture,Furnishings,6,0.3,79.52,14.8714
Wichita,Central,KS,67212,Consumer,Standard Class,Office Supplies,Labels,4,0.1,19.3,9.7194
Midland,Central,MI,48640,Consumer,Standard Class,Office Supplies,Binders,10,0.1,57.82,27.4386
San Francisco,West,CA,94110,Home Office,Standard Class,Office Supplies,Art,8,0.1,13.14,6.7584
San Francisco,West,CA,94110,Home Office,Standard Class,Office Supplies,Art,4,0.1,9.22,3.4068
San Francisco,West,CA,94110,Home Office,Standard Class,Furniture,Chairs,2,0.3,121.184,-12.5628
Freeport,East,NY,11520,Consumer,Standard Class,Furniture,Furnishings,4,0.1,322.99,65.5434
Austin,Central,TX,78745,Consumer,Standard Class,Office Supplies,Binders,4,0.9,10.162,-14.1057
Austin,Central,TX,78745,Consumer,Standard Class,Office Supplies,Storage,2,0.3,14.12,2.2259
Austin,Central,TX,78745,Consumer,Standard Class,Technology,Accessories,2,0.3,55.6,-1.0446
Austin,Central,TX,78745,Consumer,Standard Class,Office Supplies,Storage,5,0.3,259.536,-57.2802
Philadelphia,East,PA,19134,Consumer,Standard Class,Office Supplies,Labels,6,0.3,29.64,10.8939
Philadelphia,East,PA,19134,Consumer,Standard Class,Office Supplies,Paper,4,0.3,15.952,6.4686
Philadelphia,East,PA,19134,Consumer,Standard Class,Office Supplies,Envelopes,4,0.3,5.296,2.6778
Bristol,South,TN,37620,Corporate,Standard Class,Office Supplies,Binders,5,0.8,38.488,-26.9058
Bristol,South,TN,37620,Corporate,Standard Class,Office Supplies,Binders,4,0.8,3.208,-0.9402
Philadelphia,East,PA,19140,Consumer,Second Class,Technology,Accessories,3,0.3,48.384,1.6252
Philadelphia,East,PA,19140,Consumer,Second Class,Office Supplies,Binders,7,0.8,26.464,-18.957
Chicago,Central,IL,60610,Corporate,Standard Class,Office Supplies,Paper,4,0.3,16.096,6.1266
Columbus,South,GA,31907,Consumer,Standard Class,Office Supplies,Art,4,0.1,13.24,4.749
New York City,East,NY,10035,Consumer,Standard Class,Technology,Phones,4,0.1,540.37,136.0179
New York City,East,NY,10035,Consumer,Standard Class,Office Supplies,Storage,3,0.1,22.98,6.8962
Dover,East,NH,3820,Consumer,Standard Class,Office Supplies,Labels,5,0.1,16.92,8.6246
Dover,East,NH,3820,Consumer,Standard Class,Office Supplies,Binders,4,0.1,672.34,316.8372
Aurora,West,CO,80013,Corporate,First Class,Technology,Accessories,8,0.3,169.464,-13.7677
Aurora,West,CO,80013,Corporate,First Class,Office Supplies,Storage,10,0.3,169.024,15.78
Long Beach,East,NY,11561,Corporate,Standard Class,Office Supplies,Paper,4,0.1,19.84,10.3566
Pasadena,West,CA,91104,Consumer,First Class,Office Supplies,Storage,5,0.1,32.32,9.3246
Pasadena,West,CA,91104,Consumer,First Class,Furniture,Chairs,3,0.3,433.968,-64.0098
Mesa,West,AZ,85204,Home Office,First Class,Office Supplies,Paper,7,0.3,31.504,11.9118
Mesa,West,AZ,85204,Home Office,First Class,Office Supplies,Paper,4,0.3,55.216,18.8406
Fresno,West,CA,93727,Consumer,Standard Class,Office Supplies,Storage,8,0.1,49.26,2.0026
Columbia,South,SC,29203,Consumer,Same Day,Office Supplies,Binders,3,0.1,14.6,7.5574
Columbia,South,SC,29203,Consumer,Same Day,Office Supplies,Paper,3,0.1,13.36,7.2462
Columbia,South,SC,29203,Consumer,Same Day,Office Supplies,Binders,3,0.1,58.74,29.0286
Santa Ana,West,CA,92704,Home Office,First Class,Office Supplies,Art,3,0.1,56.7,16.7894
Columbia,South,SC,29203,Corporate,Standard Class,Technology,Phones,6,0.1,630.35,164.8124
Columbia,South,SC,29203,Corporate,Standard Class,Office Supplies,Paper,4,0.1,123.37,61.2807
Los Angeles,West,CA,90045,Consumer,Second Class,Office Supplies,Paper,6,0.1,46.75,22.8099
San Francisco,West,CA,94109,Home Office,Standard Class,Office Supplies,Binders,10,0.3,15.376,6.4542
Houston,Central,TX,77036,Consumer,Standard Class,Office Supplies,Binders,6,0.9,4.64,-5.3346
New York City,East,NY,10035,Home Office,Standard Class,Technology,Accessories,5,0.1,320.36,116.211
New York City,East,NY,10035,Home Office,Standard Class,Office Supplies,Paper,4,0.1,17.44,8.6934
New York City,East,NY,10035,Home Office,Standard Class,Office Supplies,Storage,4,0.1,345.31,11.3727
Franklin,East,MA,2038,Corporate,First Class,Furniture,Bookcases,2,0.1,82.34,21.5104
Baltimore,East,MD,21215,Consumer,First Class,Technology,Accessories,7,0.1,98.56,10.8414
Mcallen,Central,TX,78501,Corporate,Standard Class,Office Supplies,Binders,8,0.9,7.274,-9.6293
Mcallen,Central,TX,78501,Corporate,Standard Class,Office Supplies,Binders,2,0.9,2.396,-2.268
Mcallen,Central,TX,78501,Corporate,Standard Class,Office Supplies,Storage,3,0.3,9.328,1.695
Iowa City,Central,IA,52240,Corporate,Second Class,Office Supplies,Paper,2,0.1,10.39,5.5209
Newark,East,DE,19711,Consumer,Standard Class,Technology,Copiers,4,0.1,10500.37,5041.011
Houston,Central,TX,77070,Consumer,Same Day,Office Supplies,Paper,6,0.3,21.52,7.6254
Boise,West,ID,83704,Corporate,Standard Class,Furniture,Tables,3,0.1,696.82,161.202
Boise,West,ID,83704,Corporate,Standard Class,Technology,Phones,4,0.3,305.176,23.8836
San Diego,West,CA,92105,Consumer,Standard Class,Office Supplies,Art,3,0.1,52.38,16.0996
Los Angeles,West,CA,90032,Consumer,Standard Class,Furniture,Furnishings,6,0.1,25.1,11.3994
New York City,East,NY,10024,Consumer,Second Class,Office Supplies,Labels,4,0.1,22.33,11.3325
Philadelphia,East,PA,19134,Consumer,Standard Class,Office Supplies,Appliances,5,0.3,395.216,94.7942
Philadelphia,East,PA,19134,Consumer,Standard Class,Office Supplies,Binders,5,0.8,18.592,-13.5282
New York City,East,NY,10024,Home Office,Same Day,Office Supplies,Labels,2,0.1,7.71,4.4611
New York City,East,NY,10024,Home Office,Same Day,Technology,Copiers,3,0.3,800.384,251.0204
New York City,East,NY,10024,Home Office,Same Day,Office Supplies,Paper,7,0.1,41.68,20.0142
New York City,East,NY,10024,Home Office,Same Day,Office Supplies,Paper,8,0.1,185.06,85.969
Cranston,East,RI,2920,Consumer,Second Class,Office Supplies,Art,6,0.1,49.65,19.7404
Cranston,East,RI,2920,Consumer,Second Class,Office Supplies,Paper,3,0.1,10.56,5.8006
Cranston,East,RI,2920,Consumer,Second Class,Furniture,Furnishings,3,0.1,15.16,5.3058
Cranston,East,RI,2920,Consumer,Second Class,Office Supplies,Binders,3,0.1,34.48,16.7022
Cranston,East,RI,2920,Consumer,Second Class,Furniture,Furnishings,4,0.1,18.07,8.8002
Cranston,East,RI,2920,Consumer,Second Class,Furniture,Chairs,6,0.1,1605.3,482.4954
Cranston,East,RI,2920,Consumer,Second Class,Furniture,Tables,2,0.4,386.086,-59.5824
Chicago,Central,IL,60623,Consumer,Standard Class,Office Supplies,Paper,3,0.3,16.384,6.0204
Richmond,South,KY,40475,Consumer,Second Class,Office Supplies,Paper,4,0.1,9.82,5.2644
Richmond,South,KY,40475,Consumer,Second Class,Office Supplies,Art,3,0.1,6.96,2.9278
Richmond,South,KY,40475,Consumer,Second Class,Office Supplies,Paper,3,0.1,24.96,12.5686
Mishawaka,Central,IN,46544,Consumer,Standard Class,Office Supplies,Binders,4,0.1,128.8,65.2254
Mount Vernon,East,NY,10550,Consumer,Standard Class,Office Supplies,Envelopes,5,0.1,62.68,30.297
Los Angeles,West,CA,90004,Corporate,Standard Class,Office Supplies,Labels,4,0.1,9.64,5.4606
San Francisco,West,CA,94110,Corporate,First Class,Furniture,Bookcases,9,0.25,483.064,86.2014
San Francisco,West,CA,94110,Corporate,First Class,Technology,Machines,3,0.3,4800.384,361.0242
Seattle,West,WA,98103,Consumer,Second Class,Office Supplies,Paper,3,0.1,38.34,19.2366
Seattle,West,WA,98103,Consumer,Second Class,Office Supplies,Binders,7,0.3,18.688,7.6548
Seattle,West,WA,98103,Consumer,Second Class,Technology,Machines,6,0.3,386.2,131.2329
Seattle,West,WA,98103,Consumer,Second Class,Office Supplies,Storage,3,0.1,103.36,2.055
Seattle,West,WA,98103,Consumer,Second Class,Furniture,Bookcases,4,0.1,174.82,42.8862
Quincy,Central,IL,62301,Consumer,First Class,Office Supplies,Binders,3,0.9,2.364,-2.2152
Chicago,Central,IL,60623,Corporate,Standard Class,Furniture,Furnishings,4,0.7,94.828,-41.4672
Urbandale,Central,IA,50322,Consumer,Standard Class,Office Supplies,Fasteners,5,0.1,46.32,22.6078
Seattle,West,WA,98103,Home Office,Standard Class,Furniture,Chairs,2,0.3,61.984,-5.9028
Richmond,Central,IN,47374,Corporate,First Class,Office Supplies,Paper,2,0.1,22.88,11.3662
Dallas,Central,TX,75220,Corporate,Standard Class,Furniture,Furnishings,10,0.7,332.428,-347.604
Dallas,Central,TX,75220,Corporate,Standard Class,Office Supplies,Binders,10,0.9,11.794,-16.6353
Dallas,Central,TX,75220,Corporate,Standard Class,Office Supplies,Paper,4,0.3,15.952,6.663
Dallas,Central,TX,75220,Corporate,Standard Class,Office Supplies,Paper,7,0.3,31.504,12.3006
Dallas,Central,TX,75220,Corporate,Standard Class,Office Supplies,Binders,2,0.9,6.716,-9.396
Philadelphia,East,PA,19143,Home Office,First Class,Office Supplies,Paper,4,0.3,11.752,5.1405
Philadelphia,East,PA,19143,Home Office,First Class,Office Supplies,Labels,10,0.3,21.208,8.0481
Rockford,Central,IL,61107,Home Office,Standard Class,Office Supplies,Binders,5,0.9,11.816,-17.811
Philadelphia,East,PA,19134,Corporate,Second Class,Office Supplies,Art,8,0.3,9.808,1.731
Seattle,West,WA,98105,Home Office,First Class,Office Supplies,Art,2,0.1,20.23,6.9744
Grand Rapids,Central,MI,49505,Corporate,Standard Class,Office Supplies,Paper,3,0.1,210.1,101.6814
Los Angeles,West,CA,90004,Home Office,Standard Class,Office Supplies,Appliances,5,0.1,44.32,12.8838
Los Angeles,West,CA,90004,Home Office,Standard Class,Office Supplies,Binders,4,0.3,20.632,7.6008
Springfield,South,VA,22153,Home Office,First Class,Technology,Phones,4,0.1,150.37,7.0242
Springfield,South,VA,22153,Home Office,First Class,Office Supplies,Paper,4,0.1,28.21,14.0961
Los Angeles,West,CA,90036,Corporate,Standard Class,Technology,Accessories,4,0.1,66.7,9.6444
Baltimore,East,MD,21215,Home Office,Standard Class,Office Supplies,Art,2,0.1,2.04,1.7634
Baltimore,East,MD,21215,Home Office,Standard Class,Furniture,Furnishings,6,0.1,1049.6,273.8174
Baltimore,East,MD,21215,Home Office,Standard Class,Furniture,Furnishings,6,0.1,21.3,8.5494
Fairfield,East,CT,6824,Consumer,Second Class,Office Supplies,Binders,7,0.1,88.48,41.5422
Fairfield,East,CT,6824,Consumer,Second Class,Furniture,Chairs,5,0.1,752.32,151.4094
New York City,East,NY,10011,Corporate,Same Day,Furniture,Chairs,8,0.2,887.503,178.446
Lakeland,South,FL,33801,Consumer,Same Day,Technology,Phones,8,0.3,56.344,-12.2613
Lakeland,South,FL,33801,Consumer,Same Day,Office Supplies,Art,3,0.3,11.088,3.2966
Lakeland,South,FL,33801,Consumer,Same Day,Technology,Phones,3,0.3,12.224,2.06
Freeport,Central,IL,61032,Consumer,First Class,Office Supplies,Paper,4,0.3,63.712,21.6018
Freeport,Central,IL,61032,Consumer,First Class,Office Supplies,Binders,5,0.9,97.184,-144.1506
Freeport,Central,IL,61032,Consumer,First Class,Furniture,Furnishings,4,0.7,10.876,-5.784
Medford,West,OR,97504,Corporate,Standard Class,Office Supplies,Binders,3,0.8,10.162,-5.808
Seattle,West,WA,98103,Corporate,First Class,Furniture,Chairs,3,0.3,197.184,-21.1128
New York City,East,NY,10035,Corporate,Second Class,Office Supplies,Envelopes,3,0.1,48.38,25.0154
Fairfield,East,CT,6824,Corporate,Second Class,Office Supplies,Labels,6,0.1,13.45,7.0284
Moorhead,Central,MN,56560,Consumer,Standard Class,Technology,Accessories,5,0.1,64.36,20.853
Columbus,South,GA,31907,Consumer,Standard Class,Office Supplies,Appliances,2,0.1,80.88,25.1694
Philadelphia,East,PA,19143,Consumer,Standard Class,Office Supplies,Binders,4,0.8,12.073,-6.7566
Houston,Central,TX,77036,Consumer,Standard Class,Furniture,Tables,9,0.4,863.528,-159.2698
Houston,Central,TX,77036,Consumer,Standard Class,Office Supplies,Binders,4,0.9,3.964,-5.2116
Houston,Central,TX,77036,Consumer,Standard Class,Furniture,Bookcases,8,0.42,957.0648,-224.0722
Houston,Central,TX,77036,Consumer,Standard Class,Office Supplies,Binders,4,0.9,12.988,-19.1154
Houston,Central,TX,77036,Consumer,Standard Class,Technology,Accessories,6,0.3,172.36,46.1649
Seattle,West,WA,98115,Consumer,Second Class,Furniture,Tables,5,0.1,871.8,149.1634
Jackson,South,TN,38301,Corporate,Standard Class,Furniture,Furnishings,12,0.3,692.872,191.4552
Baltimore,East,MD,21215,Corporate,Second Class,Furniture,Furnishings,5,0.1,208.16,86.207
Murray,West,UT,84107,Consumer,Same Day,Technology,Phones,10,0.3,72.328,7.3191
Murray,West,UT,84107,Consumer,Same Day,Office Supplies,Art,2,0.1,26.39,8.5625
Seattle,West,WA,98105,Corporate,Standard Class,Office Supplies,Binders,2,0.3,3.992,2.1479
Dallas,Central,TX,75220,Corporate,Standard Class,Office Supplies,Appliances,3,0.9,49.032,-120.5546
Seattle,West,WA,98105,Home Office,Standard Class,Office Supplies,Storage,3,0.1,323.5,62.4144
Lakewood,East,NJ,8701,Corporate,Standard Class,Technology,Machines,8,0.1,9100.33,2367.0072
Lakewood,East,NJ,8701,Corporate,Standard Class,Furniture,Furnishings,3,0.1,10.36,4.3122
Lakewood,East,NJ,8701,Corporate,Standard Class,Office Supplies,Binders,6,0.1,25.7,12.9164
New York City,East,NY,10011,Home Office,Standard Class,Office Supplies,Paper,3,0.1,11.76,6.251
New York City,East,NY,10011,Home Office,Standard Class,Furniture,Chairs,3,0.2,69.664,15.6478
Indianapolis,Central,IN,46203,Consumer,First Class,Office Supplies,Labels,2,0.1,4.09,2.7597
Indianapolis,Central,IN,46203,Consumer,First Class,Office Supplies,Binders,4,0.1,1104.37,497.8119
Port Arthur,Central,TX,77642,Corporate,Second Class,Furniture,Bookcases,3,0.42,246.5328,-74.9862
Port Arthur,Central,TX,77642,Corporate,Second Class,Office Supplies,Labels,3,0.3,12.096,4.9728
Port Arthur,Central,TX,77642,Corporate,Second Class,Technology,Copiers,2,0.3,440.392,166.0224
Nashville,South,TN,37211,Home Office,Standard Class,Office Supplies,Storage,2,0.3,65.184,-11.9314
Houston,Central,TX,77095,Corporate,Standard Class,Office Supplies,Binders,6,0.9,33.68,-48.8946
Houston,Central,TX,77095,Corporate,Standard Class,Office Supplies,Paper,4,0.3,14.488,5.9562
Los Angeles,West,CA,90004,Home Office,Second Class,Office Supplies,Art,3,0.1,11.56,3.8154
Los Angeles,West,CA,90004,Home Office,Second Class,Furniture,Tables,10,0.3,896.728,23.4336
Los Angeles,West,CA,90004,Home Office,Second Class,Office Supplies,Appliances,2,0.1,189.4,69.0654
Philadelphia,East,PA,19140,Consumer,Standard Class,Technology,Phones,4,0.5,54.382,-9.771
Redmond,West,OR,97756,Corporate,Standard Class,Furniture,Tables,6,0.6,177.625,-119.4876
Citrus Heights,West,CA,95610,Consumer,Standard Class,Furniture,Furnishings,4,0.1,129.79,55.3692
Los Angeles,West,CA,90032,Corporate,Standard Class,Office Supplies,Storage,5,0.1,54.72,1.5686
Tallahassee,South,FL,32303,Consumer,Second Class,Technology,Phones,14,0.3,4368.296,328.6176
Tallahassee,South,FL,32303,Consumer,Second Class,Office Supplies,Paper,3,0.3,49.968,16.5154
Tallahassee,South,FL,32303,Consumer,Second Class,Office Supplies,Appliances,7,0.3,161.776,13.1286
Tallahassee,South,FL,32303,Consumer,Second Class,Furniture,Furnishings,3,0.3,3.184,1.443
Tallahassee,South,FL,32303,Consumer,Second Class,Office Supplies,Paper,6,0.3,9.12,3.9684
Lakewood,East,OH,44107,Home Office,Second Class,Office Supplies,Art,2,0.3,4.312,2.0523
The Colony,Central,TX,75056,Consumer,Same Day,Office Supplies,Envelopes,8,0.3,60.152,20.4448
